2407609,Messias Targino,24,"2407609",0
2408706,Paraú,24,"2408706",0
2414456,Triunfo Potiguar,24,"2414456",0
2414605,Upanema,24,"2414605",0
2400208,Açu,24,"2400208",0
2400703,Alto do Rodrigues,24,"2400703",0
2402501,Carnaubais,24,"2402501",0
2404705,Ipanguaçu,24,"2404705",0
2404853,Itajá,24,"2404853",0
2406106,Jucurutu,24,"2406106",0
2409902,Pendências,24,"2409902",0
2410256,Porto do Mangue,24,"2410256",0
2412807,São Rafael,24,"2412807",0
2400406,Água Nova,24,"2400406",0
2402907,Coronel João Pessoa,24,"2402907",0
2403202,Doutor Severiano,24,"2403202",0
2403301,Encanto,24,"2403301",0
2407005,Luís Gomes,24,"2407005",0
2407252,Major Sales,24,"2407252",0
2410801,Riacho de Santana,24,"2410801",0
2412500,São Miguel,24,"2412500",0
2414753,Venha-Ver,24,"2414753",0
2400505,Alexandria,24,"2400505",0
2403905,Francisco Dantas,24,"2403905",0
2404903,Itaú,24,"2404903",0
2406007,José da Penha,24,"2406007",0
2407302,Marcelino Vieira,24,"2407302",0
2408607,Paraná,24,"2408607",0
2409407,Pau dos Ferros,24,"2409407",0
2410009,Pilões,24,"2410009",0
2410207,Portalegre,24,"2410207",0
2410504,Rafael Fernandes,24,"2410504",0
2410702,Riacho da Cruz,24,"2410702",0
2411007,Rodolfo Fernandes,24,"2411007",0
2411908,São Francisco do Oeste,24,"2411908",0
2413607,Severiano Melo,24,"2413607",0
2413805,Taboleiro Grande,24,"2413805",0
2414100,Tenente Ananias,24,"2414100",0
2414902,Viçosa,24,"2414902",0
2400604,Almino Afonso,24,"2400604",0
2400901,Antônio Martins,24,"2400901",0
2404002,Frutuoso Gomes,24,"2404002",0
2405900,João Dias,24,"2405900",0
2406908,Lucrécia,24,"2406908",0
2407401,Martins,24,"2407401",0
2408409,Olho-d'Água do Borges,24,"2408409",0
2409308,Patu,24,"2409308",0
2410603,Rafael Godeiro,24,"2410603",0
2413557,Serrinha dos Pintos,24,"2413557",0
2414506,Umarizal,24,"2414506",0
2401859,Caiçara do Norte,24,"2401859",0
2404101,Galinhos,24,"2404101",0
2404507,Guamaré,24,"2404507",0
2407203,Macau,24,"2407203",0
2411601,São Bento do Norte,24,"2411601",0
2400307,Afonso Bezerra,24,"2400307",0
2400802,Angicos,24,"2400802",0
2401909,Caiçara do Rio do Vento,24,"2401909",0
2403756,Fernando Pedroza,24,"2403756",0
2405504,Jardim de Angicos,24,"2405504",0
2406700,Lajes,24,"2406700",0
2409605,Pedra Preta,24,"2409605",0
2409704,Pedro Avelino,24,"2409704",0
2401651,Bodó,24,"2401651",0
2402709,Cerro Corá,24,"2402709",0
2403806,Florânia,24,"2403806",0
2406502,Lagoa Nova,24,"2406502",0
2411403,Santana do Matos,24,"2411403",0
2413003,São Vicente,24,"2413003",0
2414159,Tenente Laurentino Cruz,24,"2414159",0
2402006,Caicó,24,"2402006",0
2404804,Ipueira,24,"2404804",0
2405603,Jardim de Piranhas,24,"2405603",0
2411809,São Fernando,24,"2411809",0
2412104,São João do Sabugi,24,"2412104",0
2413409,Serra Negra do Norte,24,"2413409",0
2414308,Timbaúba dos Batistas,24,"2414308",0
2400109,Acari,24,"2400109",0
2402402,Carnaúba dos Dantas,24,"2402402",0
2403004,Cruzeta,24,"2403004",0
2403103,Currais Novos,24,"2403103",0
2403400,Equador,24,"2403400",0
2405702,Jardim do Seridó,24,"2405702",0
2408508,Ouro Branco,24,"2408508",0
2408904,Parelhas,24,"2408904",0
2411429,Santana do Seridó,24,"2411429",0
2412401,São José do Seridó,24,"2412401",0
2401602,Bento Fernandes,24,"2401602",0
2405108,Jandaíra,24,"2405108",0
2405801,João Câmara,24,"2405801",0
2408805,Parazinho,24,"2408805",0
2410108,Poço Branco,24,"2410108",0
2401503,Barcelona,24,"2401503",0
2402105,Campo Redondo,24,"2402105",0
2402808,Coronel Ezequiel,24,"2402808",0
2405009,Jaçanã,24,"2405009",0
2405405,Japi,24,"2405405",0
2406403,Lagoa de Velhos,24,"2406403",0
2406809,Lajes Pintadas,24,"2406809",0
2407906,Monte das Gameleiras,24,"2407906",0
2411106,Ruy Barbosa,24,"2411106",0
2411205,Santa Cruz,24,"2411205",0
2411700,São Bento do Trairí,24,"2411700",0
2412302,São José do Campestre,24,"2412302",0
2412906,São Tomé,24,"2412906",0
2413300,Serra de São Bento,24,"2413300",0
2413706,Sítio Novo,24,"2413706",0
2414001,Tangará,24,"2414001",0
2401701,Bom Jesus,24,"2401701",0
2401800,Brejinho,24,"2401800",0
2404606,Ielmo Marinho,24,"2404606",0
2405306,Januário Cicco,24,"2405306",0
2406155,Jundiá,24,"2406155",0
2406205,Lagoa d'Anta,24,"2406205",0
2406304,Lagoa de Pedras,24,"2406304",0
2406601,Lagoa Salgada,24,"2406601",0
2407807,Monte Alegre,24,"2407807",0
2408300,Nova Cruz,24,"2408300",0
2409100,Passa e Fica,24,"2409100",0
2409209,Passagem,24,"2409209",0
2409332,Santa Maria,24,"2409332",0
2410306,Serra Caiada,24,"2410306",0
2410900,Riachuelo,24,"2410900",0
2411502,Santo Antônio,24,"2411502",0
2412609,São Paulo do Potengi,24,"2412609",0
2412708,São Pedro,24,"2412708",0
2413102,Senador Elói de Souza,24,"2413102",0
2413508,Serrinha,24,"2413508",0
2414704,Várzea,24,"2414704",0
2414803,Vera Cruz,24,"2414803",0
2407500,Maxaranguape,24,"2407500",0
2408953,Rio do Fogo,24,"2408953",0
2409506,Pedra Grande,24,"2409506",0
2410405,Pureza,24,"2410405",0
2412559,São Miguel do Gostoso,24,"2412559",0
2413904,Taipu,24,"2413904",0
2414407,Touros,24,"2414407",0
2402600,Ceará-Mirim,24,"2402600",0
2407104,Macaíba,24,"2407104",0
2408201,Nísia Floresta,24,"2408201",0
2412005,São Gonçalo do Amarante,24,"2412005",0
2412203,São José de Mipibu,24,"2412203",0
2403251,Parnamirim,24,"2403251",0
2403608,Extremoz,24,"2403608",0
2408102,Natal,24,"2408102",0
2401206,Arês,24,"2401206",0
2401404,Baía Formosa,24,"2401404",0
2402204,Canguaretama,24,"2402204",0
2403509,Espírito Santo,24,"2403509",0
2404200,Goianinha,24,"2404200",0
2407708,Montanhas,24,"2407708",0
2409803,Pedro Velho,24,"2409803",0
2413201,Senador Georgino Avelino,24,"2413201",0
2414209,Tibau do Sul,24,"2414209",0
2415008,Vila Flor,24,"2415008",0
2502003,Belém do Brejo do Cruz,25,"2502003",0
2502300,Bom Sucesso,25,"2502300",0
2502805,Brejo do Cruz,25,"2502805",0
2502904,Brejo dos Santos,25,"2502904",0
2504306,Catolé do Rocha,25,"2504306",0
2507408,Jericó,25,"2507408",0
2508109,Lagoa,25,"2508109",0
2509370,Mato Grosso,25,"2509370",0
2512804,Riacho dos Cavalos,25,"2512804",0
2513901,São Bento,25,"2513901",0
2514651,São José do Brejo do Cruz,25,"2514651",0
2500700,São João do Rio do Peixe,25,"2500700",0
2502052,Bernardino Batista,25,"2502052",0
2502201,Bom Jesus,25,"2502201",0
2502409,Bonito de Santa Fé,25,"2502409",0
2503308,Cachoeira dos Índios,25,"2503308",0
2503704,Cajazeiras,25,"2503704",0
2504108,Carrapateira,25,"2504108",0
2509602,Monte Horebe,25,"2509602",0
2512036,Poço Dantas,25,"2512036",0
2512077,Poço de José de Moura,25,"2512077",0
2513307,Santa Helena,25,"2513307",0
2513653,Joca Claudino,25,"2513653",0
2514503,São José de Piranhas,25,"2514503",0
2516805,Triunfo,25,"2516805",0
2516904,Uiraúna,25,"2516904",0
2500775,Aparecida,25,"2500775",0
2503753,Cajazeirinhas,25,"2503753",0
2504504,Condado,25,"2504504",0
2505501,Vista Serrana,25,"2505501",0
2508406,Lastro,25,"2508406",0
2508802,Malta,25,"2508802",0
2509156,Marizópolis,25,"2509156",0
2510006,Nazarezinho,25,"2510006",0
2510907,Paulista,25,"2510907",0
2512101,Pombal,25,"2512101",0
2513208,Santa Cruz,25,"2513208",0
2513927,São Bentinho,25,"2513927",0
2513968,São Domingos,25,"2513968",0
2513984,São Francisco,25,"2513984",0
2514206,São José da Lagoa Tapada,25,"2514206",0
2516201,Sousa,25,"2516201",0
2517209,Vieirópolis,25,"2517209",0
2501153,Areia de Baraúnas,25,"2501153",0
2503407,Cacimba de Areia,25,"2503407",0
2508703,Mãe d'Água,25,"2508703",0
2510709,Passagem,25,"2510709",0
2510808,Patos,25,"2510808",0
2512606,Quixabá,25,"2512606",0
2513802,Santa Teresinha,25,"2513802",0
2514404,São José de Espinharas,25,"2514404",0
2514602,São José do Bonfim,25,"2514602",0
2500205,Aguiar,25,"2500205",0
2502607,Igaracy,25,"2502607",0
2504207,Catingueira,25,"2504207",0
2504801,Coremas,25,"2504801",0
2505907,Emas,25,"2505907",0
2510204,Nova Olinda,25,"2510204",0
2510402,Olho d'Água,25,"2510402",0
2511301,Piancó,25,"2511301",0
2513604,Santana dos Garrotes,25,"2513604",0
2502102,Boa Ventura,25,"2502102",0
2504405,Conceição,25,"2504405",0
2505303,Curral Velho,25,"2505303",0
2505600,Diamante,25,"2505600",0
2506608,Ibiara,25,"2506608",0
2507002,Itaporanga,25,"2507002",0
2511004,Pedra Branca,25,"2511004",0
2513356,Santa Inês,25,"2513356",0
2513505,Santana de Mangueira,25,"2513505",0
2514305,São José de Caiana,25,"2514305",0
2515708,Serra Grande,25,"2515708",0
2500106,Água Branca,25,"2500106",0
2503555,Cacimbas,25,"2503555",0
2505402,Desterro,25,"2505402",0
2506707,Imaculada,25,"2506707",0
2508000,Juru,25,"2508000",0
2509008,Manaíra,25,"2509008",0
2509396,Maturéia,25,"2509396",0
2512309,Princesa Isabel,25,"2512309",0
2514552,São José de Princesa,25,"2514552",0
2516607,Tavares,25,"2516607",0
2516706,Teixeira,25,"2516706",0
2507804,Junco do Seridó,25,"2507804",0
2513000,Salgadinho,25,"2513000",0
2513406,Santa Luzia,25,"2513406",0
2514701,São José do Sabugi,25,"2514701",0
2514909,São Mamede,25,"2514909",0
2517100,Várzea,25,"2517100",0
2501534,Baraúna,25,"2501534",0
2505006,Cubati,25,"2505006",0
2506202,Frei Martinho,25,"2506202",0
2507705,Juazeirinho,25,"2507705",0
2510303,Nova Palmeira,25,"2510303",0
2511103,Pedra Lavrada,25,"2511103",0
2511400,Picuí,25,"2511400",0
2515401,São Vicente do Seridó,25,"2515401",0
2516755,Tenório,25,"2516755",0
2500734,Amparo,25,"2500734",0
2501351,Assunção,25,"2501351",0
2503902,Camalaú,25,"2503902",0
2504702,Congo,25,"2504702",0
2504850,Coxixola,25,"2504850",0
2508505,Livramento,25,"2508505",0
2509701,Monteiro,25,"2509701",0
2510600,Ouro Velho,25,"2510600",0
2510659,Parari,25,"2510659",0
2512200,Prata,25,"2512200",0
2514107,São João do Tigre,25,"2514107",0
2514800,São José dos Cordeiros,25,"2514800",0
2515203,São Sebastião do Umbuzeiro,25,"2515203",0
2515500,Serra Branca,25,"2515500",0
2516300,Sumé,25,"2516300",0
2516508,Taperoá,25,"2516508",0
2517407,Zabelê,25,"2517407",0
2500536,Alcantil,25,"2500536",0
2501575,Barra de Santana,25,"2501575",0
2501708,Barra de São Miguel,25,"2501708",0
2502508,Boqueirão,25,"2502508",0
2503100,Cabaceiras,25,"2503100",0
2504074,Caraúbas,25,"2504074",0
2504355,Caturité,25,"2504355",0
2506509,Gurjão,25,"2506509",0
2512788,Riacho de Santo Antônio,25,"2512788",0
2513851,Santo André,25,"2513851",0
2513943,São Domingos do Cariri,25,"2513943",0
2514008,São João do Cariri,25,"2514008",0
2500577,Algodão de Jandaíra,25,"2500577",0
2500908,Arara,25,"2500908",0
2501609,Barra de Santa Rosa,25,"2501609",0
2505105,Cuité,25,"2505105",0
2505352,Damião,25,"2505352",0
2510105,Nova Floresta,25,"2510105",0
2510501,Olivedos,25,"2510501",0
2512002,Pocinhos,25,"2512002",0
2512705,Remígio,25,"2512705",0
2516102,Soledade,25,"2516102",0
2516151,Sossêgo,25,"2516151",0
2501005,Araruna,25,"2501005",0
2503506,Cacimba de Dentro,25,"2503506",0
2504157,Casserengue,25,"2504157",0
2505709,Dona Inês,25,"2505709",0
2512747,Riachão,25,"2512747",0
2516003,Solânea,25,"2516003",0
2516409,Tacima,25,"2516409",0
2501203,Areial,25,"2501203",0
2506004,Esperança,25,"2506004",0
2509503,Montadas,25,"2509503",0
2515104,São Sebastião de Lagoa de Roça,25,"2515104",0
2500304,Alagoa Grande,25,"2500304",0
2500403,Alagoa Nova,25,"2500403",0
2501104,Areia,25,"2501104",0
2501500,Bananeiras,25,"2501500",0
2502706,Borborema,25,"2502706",0
2509339,Matinhas,25,"2509339",0
2511608,Pilões,25,"2511608",0
2515906,Serraria,25,"2515906",0
2500502,Alagoinha,25,"2500502",0
2500809,Araçagi,25,"2500809",0
2501906,Belém,25,"2501906",0
2503605,Caiçara,25,"2503605",0
2505204,Cuitegi,25,"2505204",0
2505808,Duas Estradas,25,"2505808",0
2506301,Guarabira,25,"2506301",0
2508208,Lagoa de Dentro,25,"2508208",0
2508554,Logradouro,25,"2508554",0
2509800,Mulungu,25,"2509800",0
2511707,Pilõezinhos,25,"2511707",0
2511806,Pirpirituba,25,"2511806",0
2515609,Serra da Raiz,25,"2515609",0
2515930,Sertãozinho,25,"2515930",0
2502151,Boa Vista,25,"2502151",0
2504009,Campina Grande,25,"2504009",0
2506103,Fagundes,25,"2506103",0
2508307,Lagoa Seca,25,"2508307",0
2509206,Massaranduba,25,"2509206",0
2512408,Puxinanã,25,"2512408",0
2512507,Queimadas,25,"2512507",0
2515807,Serra Redonda,25,"2515807",0
2503803,Caldas Brandão,25,"2503803",0
2506400,Gurinhém,25,"2506400",0
2506806,Ingá,25,"2506806",0
2506905,Itabaiana,25,"2506905",0
2507200,Itatuba,25,"2507200",0
2507606,Juarez Távora,25,"2507606",0
2509404,Mogeiro,25,"2509404",0
2512754,Riachão do Bacamarte,25,"2512754",0
2513109,Salgado de São Félix,25,"2513109",0
2501302,Aroeiras,25,"2501302",0
2506251,Gado Bravo,25,"2506251",0
2509909,Natuba,25,"2509909",0
2513158,Santa Cecília,25,"2513158",0
2517001,Umbuzeiro,25,"2517001",0
2501401,Baía da Traição,25,"2501401",0
2504033,Capim,25,"2504033",0
2505238,Cuité de Mamanguape,25,"2505238",0
2505279,Curral de Cima,25,"2505279",0
2507101,Itapororoca,25,"2507101",0
2507309,Jacaraú,25,"2507309",0
2508901,Mamanguape,25,"2508901",0
2509057,Marcação,25,"2509057",0
2509305,Mataraca,25,"2509305",0
2512721,Pedro Régis,25,"2512721",0
2512903,Rio Tinto,25,"2512903",0
2504900,Cruz do Espírito Santo,25,"2504900",0
2507903,Juripiranga,25,"2507903",0
2509107,Mari,25,"2509107",0
2511509,Pilar,25,"2511509",0
2512762,Riachão do Poço,25,"2512762",0
2514453,São José dos Ramos,25,"2514453",0
2515005,São Miguel de Taipu,25,"2515005",0
2515302,Sapé,25,"2515302",0
2515971,Sobrado,25,"2515971",0
2501807,Bayeux,25,"2501807",0
2503209,Cabedelo,25,"2503209",0
2504603,Conde,25,"2504603",0
2507507,João Pessoa,25,"2507507",0
2508604,Lucena,25,"2508604",0
2513703,Santa Rita,25,"2513703",0
2500601,Alhandra,25,"2500601",0
2503001,Caaporã,25,"2503001",0
2511202,Pedras de Fogo,25,"2511202",0
2511905,Pitimbu,25,"2511905",0
2601102,Araripina,26,"2601102",0
2602001,Bodocó,26,"2602001",0
2605301,Exu,26,"2605301",0
2606309,Granito,26,"2606309",0
2607307,Ipubi,26,"2607307",0
2609907,Ouricuri,26,"2609907",0
2612455,Santa Cruz,26,"2612455",0
2612554,Santa Filomena,26,"2612554",0
2614303,Moreilândia,26,"2614303",0
2615607,Trindade,26,"2615607",0
2604304,Cedro,26,"2604304",0
2609303,Mirandiba,26,"2609303",0
2610400,Parnamirim,26,"2610400",0
2612208,Salgueiro,26,"2612208",0
2613503,São José do Belmonte,26,"2613503",0
2614006,Serrita,26,"2614006",0
2616100,Verdejante,26,"2616100",0
2600104,Afogados da Ingazeira,26,"2600104",0
2602506,Brejinho,26,"2602506",0
2603405,Calumbi,26,"2603405",0
2603900,Carnaíba,26,"2603900",0
2605608,Flores,26,"2605608",0
2606903,Iguaracy,26,"2606903",0
2607109,Ingazeira,26,"2607109",0
2607703,Itapetim,26,"2607703",0
2611533,Quixaba,26,"2611533",0
2612471,Santa Cruz da Baixa Verde,26,"2612471",0
2612802,Santa Terezinha,26,"2612802",0
2613602,São José do Egito,26,"2613602",0
2613909,Serra Talhada,26,"2613909",0
2614402,Solidão,26,"2614402",0
2614600,Tabira,26,"2614600",0
2615706,Triunfo,26,"2615706",0
2615904,Tuparetama,26,"2615904",0
2601201,Arcoverde,26,"2601201",0
2601805,Betânia,26,"2601805",0
2605103,Custódia,26,"2605103",0
2606606,Ibimirim,26,"2606606",0
2607000,Inajá,26,"2607000",0
2609154,Manari,26,"2609154",0
2614105,Sertânia,26,"2614105",0
2600203,Afrânio,26,"2600203",0
2603009,Cabrobó,26,"2603009",0
2605152,Dormentes,26,"2605152",0
2608750,Lagoa Grande,26,"2608750",0
2609808,Orocó,26,"2609808",0
2611101,Petrolina,26,"2611101",0
2612604,Santa Maria da Boa Vista,26,"2612604",0
2615201,Terra Nova,26,"2615201",0
2601607,Belém do São Francisco,26,"2601607",0
2603926,Carnaubeira da Penha,26,"2603926",0
2605707,Floresta,26,"2605707",0
2607406,Itacuruba,26,"2607406",0
2608057,Jatobá,26,"2608057",0
2611002,Petrolândia,26,"2611002",0
2614808,Tacaratu,26,"2614808",0
2600500,Águas Belas,26,"2600500",0
2602803,Buíque,26,"2602803",0
2607505,Itaíba,26,"2607505",0
2610806,Pedra,26,"2610806",0
2615805,Tupanatinga,26,"2615805",0
2616001,Venturosa,26,"2616001",0
2600609,Alagoinha,26,"2600609",0
2601706,Belo Jardim,26,"2601706",0
2601904,Bezerros,26,"2601904",0
2602605,Brejo da Madre de Deus,26,"2602605",0
2603108,Cachoeirinha,26,"2603108",0
2603801,Capoeiras,26,"2603801",0
2604106,Caruaru,26,"2604106",0
2608008,Jataúba,26,"2608008",0
2610905,Pesqueira,26,"2610905",0
2611200,Poção,26,"2611200",0
2611705,Riacho das Almas,26,"2611705",0
2612406,Sanharó,26,"2612406",0
2613008,São Bento do Una,26,"2613008",0
2613107,São Caitano,26,"2613107",0
2614709,Tacaimbó,26,"2614709",0
2604155,Casinhas,26,"2604155",0
2605806,Frei Miguelinho,26,"2605806",0
2612505,Santa Cruz do Capibaribe,26,"2612505",0
2612703,Santa Maria do Cambucá,26,"2612703",0
2614501,Surubim,26,"2614501",0
2615003,Taquaritinga do Norte,26,"2615003",0
2615409,Toritama,26,"2615409",0
2616183,Vertente do Lério,26,"2616183",0
2616209,Vertentes,26,"2616209",0
2602209,Bom Jardim,26,"2602209",0
2604908,Cumaru,26,"2604908",0
2605400,Feira Nova,26,"2605400",0
2608107,João Alfredo,26,"2608107",0
2608909,Limoeiro,26,"2608909",0
2609105,Machados,26,"2609105",0
2609709,Orobó,26,"2609709",0
2610509,Passira,26,"2610509",0
2612109,Salgadinho,26,"2612109",0
2613800,São Vicente Ferrer,26,"2613800",0
2601003,Angelim,26,"2601003",0
2602100,Bom Conselho,26,"2602100",0
2602407,Brejão,26,"2602407",0
2603207,Caetés,26,"2603207",0
2603306,Calçado,26,"2603306",0
2603702,Canhotinho,26,"2603702",0
2604700,Correntes,26,"2604700",0
2606002,Garanhuns,26,"2606002",0
2606507,Iati,26,"2606507",0
2608255,Jucati,26,"2608255",0
2608305,Jupi,26,"2608305",0
2608404,Jurema,26,"2608404",0
2608602,Lagoa do Ouro,26,"2608602",0
2608800,Lajedo,26,"2608800",0
2610103,Palmeirina,26,"2610103",0
2610301,Paranatama,26,"2610301",0
2612307,Saloá,26,"2612307",0
2613206,São João,26,"2613206",0
2615102,Terezinha,26,"2615102",0
2600302,Agrestina,26,"2600302",0
2600807,Altinho,26,"2600807",0
2601300,Barra de Guabiraba,26,"2601300",0
2602308,Bonito,26,"2602308",0
2603504,Camocim de São Félix,26,"2603504",0
2605004,Cupira,26,"2605004",0
2606705,Ibirajuba,26,"2606705",0
2608701,Lagoa dos Gatos,26,"2608701",0
2610202,Panelas,26,"2610202",0
2612000,Sairé,26,"2612000",0
2613305,São Joaquim do Monte,26,"2613305",0
2600708,Aliança,26,"2600708",0
2602704,Buenos Aires,26,"2602704",0
2603603,Camutanga,26,"2603603",0
2604007,Carpina,26,"2604007",0
2604601,Condado,26,"2604601",0
2605509,Ferreiros,26,"2605509",0
2606200,Goiana,26,"2606200",0
2607653,Itambé,26,"2607653",0
2607802,Itaquitinga,26,"2607802",0
2608453,Lagoa do Carro,26,"2608453",0
2608503,Lagoa de Itaenga,26,"2608503",0
2609006,Macaparana,26,"2609006",0
2609501,Nazaré da Mata,26,"2609501",0
2610608,Paudalho,26,"2610608",0
2615300,Timbaúba,26,"2615300",0
2615508,Tracunhaém,26,"2615508",0
2616308,Vicência,26,"2616308",0
2604403,Chã de Alegria,26,"2604403",0
2604502,Chã Grande,26,"2604502",0
2606101,Glória do Goitá,26,"2606101",0
2611309,Pombos,26,"2611309",0
2616407,Vitória de Santo Antão,26,"2616407",0
2600401,Água Preta,26,"2600401",0
2600906,Amaraji,26,"2600906",0
2601409,Barreiros,26,"2601409",0
2601508,Belém de Maria,26,"2601508",0
2604205,Catende,26,"2604205",0
2604809,Cortês,26,"2604809",0
2605202,Escada,26,"2605202",0
2605905,Gameleira,26,"2605905",0
2607950,Jaqueira,26,"2607950",0
2608206,Joaquim Nabuco,26,"2608206",0
2609204,Maraial,26,"2609204",0
2610004,Palmares,26,"2610004",0
2611408,Primavera,26,"2611408",0
2611507,Quipapá,26,"2611507",0
2611804,Ribeirão,26,"2611804",0
2611903,Rio Formoso,26,"2611903",0
2612901,São Benedito do Sul,26,"2612901",0
2613404,São José da Coroa Grande,26,"2613404",0
2614204,Sirinhaém,26,"2614204",0
2614857,Tamandaré,26,"2614857",0
2616506,Xexéu,26,"2616506",0
2601052,Araçoiaba,26,"2601052",0
2606804,Igarassu,26,"2606804",0
2607604,Ilha de Itamaracá,26,"2607604",0
2607752,Itapissuma,26,"2607752",0
2600054,Abreu e Lima,26,"2600054",0
2603454,Camaragibe,26,"2603454",0
2607901,Jaboatão dos Guararapes,26,"2607901",0
2609402,Moreno,26,"2609402",0
2609600,Olinda,26,"2609600",0
2610707,Paulista,26,"2610707",0
2611606,Recife,26,"2611606",0
2613701,São Lourenço da Mata,26,"2613701",0
2602902,Cabo de Santo Agostinho,26,"2602902",0
2607208,Ipojuca,26,"2607208",0
2605459,Fernando de Noronha,26,"2605459",0
2700102,Água Branca,27,"2700102",0
2701605,Canapi,27,"2701605",0
2703304,Inhapi,27,"2703304",0
2705002,Mata Grande,27,"2705002",0
2706422,Pariconha,27,"2706422",0
2702405,Delmiro Gouveia,27,"2702405",0
2705804,Olho d'Água do Casado,27,"2705804",0
2707107,Piranhas,27,"2707107",0
2701803,Carneiros,27,"2701803",0
2702504,Dois Riachos,27,"2702504",0
2704609,Maravilha,27,"2704609",0
2706109,Ouro Branco,27,"2706109",0
2706208,Palestina,27,"2706208",0
2706406,Pão de Açúcar,27,"2706406",0
2707206,Poço das Trincheiras,27,"2707206",0
2708006,Santana do Ipanema,27,"2708006",0
2708402,São José da Tapera,27,"2708402",0
2708956,Senador Rui Palmeira,27,"2708956",0
2700706,Batalha,27,"2700706",0
2700904,Belo Monte,27,"2700904",0
2703403,Jacaré dos Homens,27,"2703403",0
2703700,Jaramataia,27,"2703700",0
2704401,Major Isidoro,27,"2704401",0
2705408,Monteirópolis,27,"2705408",0
2705705,Olho d'Água das Flores,27,"2705705",0
2706000,Olivença,27,"2706000",0
2700805,Belém,27,"2700805",0
2701209,Cacimbinhas,27,"2701209",0
2702553,Estrela de Alagoas,27,"2702553",0
2703106,Igaci,27,"2703106",0
2704807,Maribondo,27,"2704807",0
2704906,Mar Vermelho,27,"2704906",0
2705309,Minador do Negrão,27,"2705309",0
2706307,Palmeira dos Índios,27,"2706307",0
2706604,Paulo Jacinto,27,"2706604",0
2707602,Quebrangulo,27,"2707602",0
2709004,Tanque d'Arca,27,"2709004",0
2700300,Arapiraca,27,"2700300",0
2701506,Campo Grande,27,"2701506",0
2702009,Coité do Nóia,27,"2702009",0
2702355,Craíbas,27,"2702355",0
2702603,Feira Grande,27,"2702603",0
2702900,Girau do Ponciano,27,"2702900",0
2704104,Lagoa da Canoa,27,"2704104",0
2704203,Limoeiro de Anadia,27,"2704203",0
2708808,São Sebastião,27,"2708808",0
2709103,Taquarana,27,"2709103",0
2705903,Olho d'Água Grande,27,"2705903",0
2708204,São Brás,27,"2708204",0
2709202,Traipu,27,"2709202",0
2701902,Chã Preta,27,"2701902",0
2703007,Ibateguara,27,"2703007",0
2707008,Pindoba,27,"2707008",0
2708105,Santana do Mundaú,27,"2708105",0
2708303,São José da Laje,27,"2708303",0
2709301,União dos Palmares,27,"2709301",0
2709400,Viçosa,27,"2709400",0
2700409,Atalaia,27,"2700409",0
2701100,Branquinha,27,"2701100",0
2701308,Cajueiro,27,"2701308",0
2701357,Campestre,27,"2701357",0
2701704,Capela,27,"2701704",0
2702108,Colônia Leopoldina,27,"2702108",0
2702801,Flexeiras,27,"2702801",0
2703502,Jacuípe,27,"2703502",0
2703809,Joaquim Gomes,27,"2703809",0
2703908,Jundiá,27,"2703908",0
2705101,Matriz de Camaragibe,27,"2705101",0
2705200,Messias,27,"2705200",0
2705507,Murici,27,"2705507",0
2705606,Novo Lino,27,"2705606",0
2707305,Porto Calvo,27,"2707305",0
2708501,São Luís do Quitunde,27,"2708501",0
2703601,Japaratinga,27,"2703601",0
2704500,Maragogi,27,"2704500",0
2706505,Passo de Camaragibe,27,"2706505",0
2707404,Porto de Pedras,27,"2707404",0
2708709,São Miguel dos Milagres,27,"2708709",0
2700508,Barra de Santo Antônio,27,"2700508",0
2700607,Barra de São Miguel,27,"2700607",0
2702207,Coqueiro Seco,27,"2702207",0
2704302,Maceió,27,"2704302",0
2704708,Marechal Deodoro,27,"2704708",0
2706448,Paripueira,27,"2706448",0
2706901,Pilar,27,"2706901",0
2707701,Rio Largo,27,"2707701",0
2707909,Santa Luzia do Norte,27,"2707909",0
2708907,Satuba,27,"2708907",0
2700201,Anadia,27,"2700201",0
2701001,Boca da Mata,27,"2701001",0
2701407,Campo Alegre,27,"2701407",0
2702306,Coruripe,27,"2702306",0
2703759,Jequiá da Praia,27,"2703759",0
2704005,Junqueiro,27,"2704005",0
2707800,Roteiro,27,"2707800",0
2708600,São Miguel dos Campos,27,"2708600",0
2709152,Teotônio Vilela,27,"2709152",0
2702702,Feliz Deserto,27,"2702702",0
2703205,Igreja Nova,27,"2703205",0
2706703,Penedo,27,"2706703",0
2706802,Piaçabuçu,27,"2706802",0
2707503,Porto Real do Colégio,27,"2707503",0
2801207,Canindé de São Francisco,28,"2801207",0
2802205,Feira Nova,28,"2802205",0
2802403,Gararu,28,"2802403",0
2802601,Gracho Cardoso,28,"2802601",0
2803104,Itabi,28,"2803104",0
2804201,Monte Alegre de Sergipe,28,"2804201",0
2804508,Nossa Senhora da Glória,28,"2804508",0
2805406,Poço Redondo,28,"2805406",0
2805604,Porto da Folha,28,"2805604",0
2801405,Carira,28,"2801405",0
2802304,Frei Paulo,28,"2802304",0
2804458,Nossa Senhora Aparecida,28,"2804458",0
2805000,Pedra Mole,28,"2805000",0
2805208,Pinhão,28,"2805208",0
2806008,Ribeirópolis,28,"2806008",0
2800209,Aquidabã,28,"2800209",0
2801900,Cumbe,28,"2801900",0
2803807,Malhada dos Bois,28,"2803807",0
2804300,Muribeca,28,"2804300",0
